,Region,Org Code,Provider name,Modality,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Year
824,Y61,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Y61,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Positron Emission Tomography,3,7,7,10,9,10,8,7,9,8,7,9,8
826,Y61,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,19,60.5,19,40.5,21,47,29.5,70,56.5,48,18,20.5,33
827,Y61,RGN,North West Anglia NHS Foundation Trust,Computerized Axial Tomography,0,0,1,2,2,3,2,3,2,3,2,2,1
828,Y61,RGN,North West Anglia NHS Foundation Trust,Diagnostic Ultrasonography,4,2,4,9,8,14,15,14,12,11,8,10,9
829,Y61,RGN,North West Anglia NHS Foundation Trust,Fluoroscopy,0,1,3,1,1,2,3,3,1,7,2,2,2
830,Y61,RGN,North West Anglia NHS Foundation Trust,Magnetic Resonance Imaging,2,7,14,21,21,17,16,12,14,19,13,8,14
831,Y61,RGN,North West Anglia NHS Foundation Trust,Nuclear Medicine Procedure,8,11,9,12,13,13,12,13,15,14,11,10,13
832,Y61,RGN,North West Anglia NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Y61,RGN,North West Anglia NHS Foundation Trust,Positron Emission Tomography,.,.,5,.,.,.,.,.,.,7,.,.,6
834,Y61,RGN,North West Anglia NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,61,26,19,15,18,21,22,21,20.5,22,21,21
835,Y61,NT2,Nuffield Health,Computerized Axial Tomography,.,.,.,*,.,.,.,.,*,.,.,.,.
836,Y61,NT2,Nuffield Health,Diagnostic Ultrasonography,.,.,.,.,.,.,.,*,.,.,.,.,.
837,Y61,NT2,Nuffield Health,Fluoroscopy,.,.,.,.,.,.,*,*,*,*,.,.,.
838,Y61,NT2,Nuffield Health,Magnetic Resonance Imaging,.,.,.,*,.,.,*,*,.,*,.,*,.
839,Y61,NT2,Nuffield Health,Plain Radiography,.,.,.,.,.,.,.,.,.,.,.,.,.
840,Y61,AVQ,One Healthcare,Computerized Axial Tomography,.,.,.,.,.,.,.,6.5,24,*,12,7.5,15
841,Y61,AVQ,One Healthcare,Magnetic Resonance Imaging,.,75,31,22,14,8,8,18,21,24.5,28,18,21
842,Y61,AVQ,One Healthcare,Plain Radiography,.,.,95,16,24,14,7.5,.,.,.,.,.,19
843,Y61,AWR,One Stop Doctors Limited,Computerized Axial Tomography,13,51,51.5,141,93,54,13,14.5,29,17,33.5,18,41
844,Y61,AWR,One Stop Doctors Limited,Magnetic Resonance Imaging,20,34,80,19,83,28,23,.,.,.,.,.,28
845,Y61,AWR,One Stop Doctors Limited,Plain Radiography,.,.,.,*,*,*,.,.,.,.,.,.,21
846,Y61,NVC,Ramsay Healthcare UK Operations Limited,Computerized Axial Tomography,6,8,12,13,12.5,14,10,10,9,30,12,15,11
847,Y61,NVC,Ramsay Healthcare UK Operations Limited,Diagnostic Ultrasonography,35,6,6,11,17,30,33,31.5,31,33,14,16,19
848,Y61,NVC,Ramsay Healthcare UK Operations Limited,Fluoroscopy,0,0,0,0,1,1,2,1,1,1,1,0,1
849,Y61,NVC,Ramsay Healthcare UK Operations Limited,Magnetic Resonance Imaging,20,6,8,8,13,18,14,14,6,34,19,20,13
850,Y61,NVC,Ramsay Healthcare UK Operations Limited,Nuclear Medicine Procedure,.,.,.,.,.,.,.,*,*,.,*,*,90
851,Y61,NVC,Ramsay Healthcare UK Operations Limited,Plain Radiography,0,0,1,2,1,1,0,0,0,0,0,0,0
852,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Computerized Axial Tomography,0,0,6,34,31,23,16,28,22,2,35,23,15
853,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Diagnostic Ultrasonography,2,0,0,1,0,1,3,4,2,4,1,3,1
854,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Magnetic Resonance Imaging,67,10,113,149,148,66,45,41,41,49,49,42,52
856,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Nuclear Medicine Procedure,*,0,4,13.5,7,32,20,10,9.5,9,12,14,13
857,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Positron Emission Tomography,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Y61,RGM,Royal Papworth Hospital NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,*,.,.,.,.,.,.,.,.,.,*
860,Y61,NT3,Spire Healthcare,Computerized Axial Tomography,2,11,6,9,9,6.5,9,8,7.5,5,6,5,5
861,Y61,NT3,Spire Healthcare,Diagnostic Ultrasonography,2,*,42,9,14,20,18,21,16,15,12,14,14
862,Y61,NT3,Spire Healthcare,Fluoroscopy,0,*,92.5,7,1,1,0,0,0,1,1,0,0
863,Y61,NT3,Spire Healthcare,Magnetic Resonance Imaging,2,16,36,13,13,21,21,31,20,18,15,17,19
864,Y61,NT3,Spire Healthcare,Plain Radiography,1,4,1,0,0,0,0,0,0,0,0,0,0
865,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Computerized Axial Tomography,0,1,2,7,1,2,1,1,2,1,1,2,1
866,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Diagnostic Ultrasonography,16,36,26,23,17,21,23,25,22,27,15,15,21
867,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Fluoroscopy,0,1,4,10,2,5.5,7,7,4,2,1,3,3
868,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,5,13,36.5,70,41,28,32,19,12,7,7,13,17
869,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Medical Photography,.,.,.,.,.,.,.,.,.,0,.,.,0
870,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Nuclear Medicine Procedure,5,6,7,13,15,16,11.5,12,11.5,11,10,15,11
871,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Y61,RQW,The Princess Alexandra Hospital NHS Trust,Single Photon Emission Computerized Tomography,*,.,64,63,183,105.5,204,142,92,*,*,*,106
873,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Computerized Axial Tomography,0,0,0,0,0,0,0,1,1,1,7,0,1
874,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Diagnostic Ultrasonography,12,10,11,14,14,13,15,14,14,24,14,11,14
875,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Fluoroscopy,0,0,0,1,0,0,0,0,0,1,0,0,0
876,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Magnetic Resonance Imaging,7,6,12,19,28,30,20,17,16,30,119,35.5,22
877,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Nuclear Medicine Procedure,6,11,12,13,12,10,8,11,5,12,11,13,11
878,Y61,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,0,0,0,0,0,0
880,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Diagnostic Ultrasonography,14,11,8,6,7,7,7,12,11,11,11,11,9
881,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Magnetic Resonance Imaging,1,12,23,14,24,29,34,32,33,32,24,33,27
883,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Nuclear Medicine Procedure,12,12.5,15,16,14,18,14.5,15,16.5,26,21,23,17
884,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Y61,RWG,West Hertfordshire Hospitals NHS Trust,Single Photon Emission Computerized Tomography,.,.,*,24,60,21,28.5,*,30,46,*,35,31
886,Y61,RGR,West Suffolk NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,3,1,1,1,1,0
887,Y61,RGR,West Suffolk NHS Foundation Trust,Diagnostic Ultrasonography,2,5,11,10,11,13,13,15,12,7,4,10,10
888,Y61,RGR,West Suffolk NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Y61,RGR,West Suffolk NHS Foundation Trust,Magnetic Resonance Imaging,4,3,5,8,11,14,11,10,12,12,6,9,8
890,Y61,RGR,West Suffolk NHS Foundation Trust,Nuclear Medicine Procedure,13,17.5,17,29,38,33,18,17,17.5,17,13.5,15,19
891,Y61,RGR,West Suffolk NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Y61,RGR,West Suffolk NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,*,*,15,36.5,24,29,21,*,*,.,25,24.5
893,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Diagnostic Ultrasonography,0,1,3,2,3,7,6,7,5,6,8,8,5
895,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Fluoroscopy,0,0,1,0,0,0,0,0,0,0,0,0,0
896,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Magnetic Resonance Imaging,7,38,56,28,35,42,15.5,27,30,33.5,6,14,28
897,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Medical Photography,.,.,.,.,.,.,.,.,*,.,.,.,*
898,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Nuclear Medicine Procedure,12,76,94,47.5,65.5,50,29,75,56,56,71,60,58.5
899,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Y62,RBS,Alder Hey Children's NHS Foundation Trust,Positron Emission Tomography,.,*,.,.,*,0,*,*,.,*,.,0,0
901,Y62,NT9,Alliance Medical,Computerized Axial Tomography,.,.,*,*,52,34.5,40,23,58,1,6,32,26
902,Y62,NT9,Alliance Medical,Magnetic Resonance Imaging,15,12,11,18,23,20,13,17,23,26,37,28,20
903,Y62,NT9,Alliance Medical,Positron Emission Tomography,4,5,4,5,4,6,7,6,7,8,7,7,6
904,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,3,3,3,5,4,5,3,4,4,2,1,2,3
905,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,9,9,12,15,21,22,21,23,26,27,17,16,19
906,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,10,9,10,15,16,15,19,16,17,19,16,14,15
908,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,6,6,7,21,16,16,15,13,13,20,11.5,12,14
909,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,1,5,5,3,1,1,0,0,0,0
910,Y62,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,13,4.5,35,11,18,10.5,14.5,14,13,15,14.5,10.5,13
911,Y62,NT4,BMI Healthcare,Computerized Axial Tomography,2,3,3,4,2.5,3.5,2.5,1.5,7,12,10,12,4
912,Y62,NT4,BMI Healthcare,Diagnostic Ultrasonography,4,3,6,13,6,8,7,7,6,6,8.5,7,6
913,Y62,NT4,BMI Healthcare,Fluoroscopy,.,.,.,14,25,*,*,*,16,14,14.5,27.5,19
914,Y62,NT4,BMI Healthcare,Magnetic Resonance Imaging,1.5,4,14,6,5,8,9,13,15,20,17,20,13
915,Y62,NT4,BMI Healthcare,Plain Radiography,0,0,15,2,5,6,5,6,5,4,6,2,5
916,Y62,RMC,Bolton NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,1,1,1,1,1,1,1,1,1
917,Y62,RMC,Bolton NHS Foundation Trust,Diagnostic Ultrasonography,9,8,9,8,8,9,8,7,8,5,8,7,8
918,Y62,RMC,Bolton NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,1,0,0,0,0,0
919,Y62,RMC,Bolton NHS Foundation Trust,Magnetic Resonance Imaging,6,3,8,23,24,17,13,10,12,14,13,13,13
920,Y62,RMC,Bolton NHS Foundation Trust,Nuclear Medicine Procedure,7,7,24,18.5,17,25,15,26,18.5,17.5,26,24,18
921,Y62,RMC,Bolton NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
922,Y62,RMC,Bolton NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,.,.,*,.,*,.,.,.,.,.,30
923,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,1,1,1,1,1,1,1,1
924,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Diagnostic Ultrasonography,2,8,9,13,9,11,10,11,9,11,11,9,10
925,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Fluoroscopy,0,0,0,1,1,1,1,1,0,1,1,1,1
926,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Magnetic Resonance Imaging,3,8,13,15,15,10,11,12,10,17,13,16,12
927,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Nuclear Medicine Procedure,5,8,15,20,14,19,14,13,10,10.5,11,14.5,14
928,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Y62,RJR,Countess of Chester Hospital NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,*,*,.,*,36,20.5,20,.,*,28.5,28
930,Y62,RJN,East Cheshire NHS Trust,Computerized Axial Tomography,0,0,0,1,1,1,1,2,1,1,1,1,1
931,Y62,RJN,East Cheshire NHS Trust,Diagnostic Ultrasonography,8,7,8,14,18,15,13,11,10,13,11,11,12
932,Y62,RJN,East Cheshire NHS Trust,Fluoroscopy,0,0,0,0,0,0,0,1,0.5,0,24.5,0,0
933,Y62,RJN,East Cheshire NHS Trust,Magnetic Resonance Imaging,5,4,9,19,26.5,21,19,17,15.5,28,20,21,18
934,Y62,RJN,East Cheshire NHS Trust,Nuclear Medicine Procedure,7,13.5,9,17,15.5,17,18.5,14,19,23.5,22,16,16
935,Y62,RJN,East Cheshire NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Y62,RXR,East Lancashire Hospitals NHS Trust,Computerized Axial Tomography,1,1,4,5,3,3,4,3,3,3,4,4,3
937,Y62,RXR,East Lancashire Hospitals NHS Trust,Diagnostic Ultrasonography,17,14,13,14,16,20,18,23,23,24,21,26,20
938,Y62,RXR,East Lancashire Hospitals NHS Trust,Fluoroscopy,0,0,0,0,0,0,0,1,1,0,1,1,0
939,Y62,RXR,East Lancashire Hospitals NHS Trust,Magnetic Resonance Imaging,7,12,13,15,21,19,28,33.5,28,33,25,26,22
940,Y62,RXR,East Lancashire Hospitals NHS Trust,Nuclear Medicine Procedure,15.5,15,14,19,10,17,15,10,9,15,16,11,14
941,Y62,RXR,East Lancashire Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Y62,RXR,East Lancashire Hospitals NHS Trust,Single Photon Emission Computerized Tomography,5,4,4,5,3,3,7,5,3,4,4,6,5
943,Y62,NV1,InHealth Limited,Computerized Axial Tomography,.,.,.,.,196,201,177.5,126,104,115.5,99.5,85,152
944,Y62,NV1,InHealth Limited,Diagnostic Ultrasonography,.,.,.,.,.,196,*,328,.,*,*,.,197.5
945,Y62,NV1,InHealth Limited,Magnetic Resonance Imaging,104,93,117,109,75,73.5,67,49,46,42,51,49,60
946,Y62,NV1,InHealth Limited,Plain Radiography,.,.,108,93.5,87,77,90.5,84,71,104,97,91,91
947,Y62,NFO,Kleyn Healthcare,Diagnostic Ultrasonography,7,11,17,15,14,15,11,13,14,15,16,17,14
948,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,1,1,1,1,1,1,1,1,1,1,1,1
949,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,7,7,19,21,20,16,15,18,15,21,14,14,15
950,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Fluoroscopy,0,0,0.5,0,0,0,0,0,0,0,0,0,0
951,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,6,6,10,7,8,10,11,10,8,7,8,15,9
952,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,3,11,13,18,14,27,20,29,12,18.5,14,15,15
953,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Positron Emission Tomography,5,5,5,7,6,7,5,7,6,6,7,7,6
955,Y62,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,125,146,123,90,135,98,127.5,*,81.5,*,124
956,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Computerized Axial Tomography,3,6,12,94,89.5,85,72,67.5,50,55,37,30,50
957,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Diagnostic Ultrasonography,0,0,3,2,0,2,4,2.5,0,2,2,2,2
958,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Magnetic Resonance Imaging,1.5,82,117,146,92,70,48,48,37,41,36,34,59
960,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Y62,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Positron Emission Tomography,*,*,*,.,*,0,0,.,.,.,.,*,0
962,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,0,1,1,1,1,1,2,1,1
963,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,1,1,4,7,13,13,11,10,9,14.5,12,9,8
964,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Fluoroscopy,1,1,3,1,1,2,3,4,2,3,5,3,2
965,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,8,8,27,21,28,27,23,17,15,18,15,14,18
966,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Medical Photography,0,0,0,0,0,0,0,0,0,0,0,0,0
967,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,3,7,14,15,17,16,17,15,12,15,16,12,14
968,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Positron Emission Tomography,7,6,5,6,5,7,8,8,8,12,8,7,7
970,Y62,REM,Liverpool University Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,7,3.5,5,5.5,13,8,5,3,8.5,12,10.5,9,7
971,Y62,REP,Liverpool Women's NHS Foundation Trust,Computerized Axial Tomography,.,.,*,.,.,.,.,.,.,.,.,.,*
972,Y62,REP,Liverpool Women's NHS Foundation Trust,Diagnostic Ultrasonography,12.5,12,13,12,13.5,14,13,11,13,16,13,15,13
973,Y62,REP,Liverpool Women's NHS Foundation Trust,Fluoroscopy,*,.,1,*,*,.,1,*,*,*,*,*,1
974,Y62,REP,Liverpool Women's NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
975,Y62,R0A,Manchester University NHS Foundation Trust,Computerized Axial Tomography,0,0,1,2,6,7,4,4,2,3,2,3,2
976,Y62,R0A,Manchester University NHS Foundation Trust,Diagnostic Ultrasonography,4,2,7,10,14,13,11,13,11,14,11,11,10
977,Y62,R0A,Manchester University NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,1,0,0,0,0,0
978,Y62,R0A,Manchester University NHS Foundation Trust,Magnetic Resonance Imaging,3,4,20,18,18,13,13,16,18,32,26,28,17
979,Y62,R0A,Manchester University NHS Foundation Trust,Medical Photography,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Y62,R0A,Manchester University NHS Foundation Trust,Nuclear Medicine Procedure,5,4,48.5,17.5,12,14,10.5,14,8,16,15.5,13,14
981,Y62,R0A,Manchester University NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Y62,R0A,Manchester University NHS Foundation Trust,Positron Emission Tomography,6,7,11,11,15,13,16.5,13,12,15,8,11.5,12
983,Y62,R0A,Manchester University NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,.,*,111,32,43,*,25,28,42,42,33,37.5
984,Y62,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,2,3,1,1,1,2,1,1
985,Y62,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Y62,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,1,0,0,0,0,0
987,Y62,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,3,10,32,15,21,25,22,24,22,29.5,29,18,21
988,Y62,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Y62,NT2,Nuffield Health,Diagnostic Ultrasonography,.,.,.,.,.,.,.,.,.,*,.,*,.
990,Y62,NT2,Nuffield Health,Magnetic Resonance Imaging,.,.,.,.,.,.,.,.,.,.,.,.,.
991,Y62,NT2,Nuffield Health,Plain Radiography,*,.,.,.,.,.,.,.,*,.,.,.,.
992,Y62,RW6,Pennine Acute Hospitals NHS Trust,Computerized Axial Tomography,0,0,0,0,1,0,0,0,0,1,1,1,0
993,Y62,RW6,Pennine Acute Hospitals NHS Trust,Diagnostic Ultrasonography,14,10,9,11,10,14,14,14,14,14,12,15,13
994,Y62,RW6,Pennine Acute Hospitals NHS Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Y62,RW6,Pennine Acute Hospitals NHS Trust,Magnetic Resonance Imaging,9,6,7,10,12,22,27,28,19,30,29,28,17
996,Y62,RW6,Pennine Acute Hospitals NHS Trust,Medical Photography,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Y62,RW6,Pennine Acute Hospitals NHS Trust,Nuclear Medicine Procedure,8,7,13,10,14,22,17,22,20,19,14,.,16
998,Y62,RW6,Pennine Acute Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Y62,RW6,Pennine Acute Hospitals NHS Trust,Single Photon Emission Computerized Tomography,*,*,21,37.5,31,42,43.5,41,41,36.5,27,.,35
1000,Y62,NVC,Ramsay Healthcare UK Operations Limited,Computerized Axial Tomography,10,.,4,5,4,12,6,6,6,14,16,15,7
1001,Y62,NVC,Ramsay Healthcare UK Operations Limited,Diagnostic Ultrasonography,14,3,89,7,14,11.5,14,16,21,20.5,15,23,15
1002,Y62,NVC,Ramsay Healthcare UK Operations Limited,Fluoroscopy,0,1,1,2,2,0,0,0,0,0,0,0,0
1003,Y62,NVC,Ramsay Healthcare UK Operations Limited,Magnetic Resonance Imaging,26,.,5,9,6,10,14,22,30,50,40,29,20
1004,Y62,NVC,Ramsay Healthcare UK Operations Limited,Plain Radiography,0,0,2,1,3,1,0,0,0,0,0,0,0
1005,Y62,RM3,Salford Royal NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,1,0,0,0,0,0,0
1006,Y62,RM3,Salford Royal NHS Foundation Trust,Diagnostic Ultrasonography,14,6,7,9,15,21,21,22,16,18,20,20,15
1007,Y62,RM3,Salford Royal NHS Foundation Trust,Fluoroscopy,1,2,5,4,7,9,8,13,7,10,10,7,7
1008,Y62,RM3,Salford Royal NHS Foundation Trust,Magnetic Resonance Imaging,6,6,6,15,18,34,30,31,23,32,63,41,24
1009,Y62,RM3,Salford Royal NHS Foundation Trust,Medical Photography,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Y62,RM3,Salford Royal NHS Foundation Trust,Nuclear Medicine Procedure,5,6.5,5,7,53.5,28,14,25.5,14,21,15,13,16
1011,Y62,RM3,Salford Royal NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Y62,RM3,Salford Royal NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,*,15,15,133,69,34,31,25,27.5,17,24,31
1013,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Computerized Axial Tomography,0,0,1,1,1,1,1,1,1,1,1,2,1
1014,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Diagnostic Ultrasonography,0,0,0,2,1,1,1,2,0,1,1,1,0
1015,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Fluoroscopy,0,1,7,6,5,4.5,0,0,0,0,0,0,0
1016,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Magnetic Resonance Imaging,5,4,9.5,17,20,17,14,12,14,21,21,19,15
1017,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Nuclear Medicine Procedure,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Y62,RVY,Southport and Ormskirk Hospital NHS Trust,Positron Emission Tomography,2,1,4,1,1,3,4,5,5,5,4,5.5,4
1020,Y62,NT3,Spire Healthcare,Computerized Axial Tomography,10,52,5,10,12,16,11,9,10,11,7,8,9
1021,Y62,NT3,Spire Healthcare,Diagnostic Ultrasonography,5,78,19,15,26,24,14,14,15,21,15,13,16
1022,Y62,NT3,Spire Healthcare,Fluoroscopy,2.5,8,86,14,7,14,7,8,9,5,6,4,7
1023,Y62,NT3,Spire Healthcare,Magnetic Resonance Imaging,3,52.5,43,9.5,10,16,14,15,21,34,14,9,15
1024,Y62,NT3,Spire Healthcare,Plain Radiography,0,0,2,0,0,0,0,0,0,0,0,0,0
1025,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Computerized Axial Tomography,0,0,1,2,1,1,2,1,2,1,1,1,1
1026,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Diagnostic Ultrasonography,7,7,8,11,12,14,13,14,13,14,15,15,13
1027,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Fluoroscopy,0.5,0,1,2,2,3,6,3.5,1,5,9,5,3
1028,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,3,7,9,12,14,16.5,15,16,16,21,14,14,13
